Book_ID,Title,Author,Genre,Published_Year,Cost_Price,Sale_Price,Stock,Rating,Reviews,Format,Publisher
B181470,Test behavior southern.,Samuel Abbott,Thriller,2006-11-17,35.62,47.74,337,4.4,2470,Paperback,Penguin
B818469,Senior professor.,Amy Bell,Romance,1976-10-11,29.8,35.5,33,3.0,898,Hardcover,Oxford Press
B205641,Clearly economy official.,Erica Smith,Biography,2005-11-25,33.56,46.02,172,3.7,1458,Audiobook,HarperCollins
B112494,Accept figure establish west.,Elizabeth Flores,Fiction,2014-07-08,22.57,33.6,24,4.8,618,Hardcover,Penguin
B570657,Include purpose president development.,Danny Bean,History,2004-11-14,28.89,38.54,248,4.2,4270,Paperback,Penguin
B735866,Cup military big group help.,Katherine Gillespie,Fantasy,1998-10-15,16.22,23.57,241,4.6,2160,Ebook,Pearson
B257275,Region put pressure list process.,Douglas Hooper,Thriller,2002-04-19,35.76,42.9,373,4.6,248,Ebook,Simon & Schuster
B549101,Reflect another color tell.,Nancy Carter,Self-Help,1985-04-11,43.74,61.03,280,4.1,3627,Paperback,Oxford Press
B724625,Later anyone me peace story.,Jose Yates,Mystery,1991-11-20,35.83,40.94,361,3.2,3492,Paperback,Simon & Schuster
B553550,Method blue early store.,Aaron Miller,Biography,2006-10-15,26.74,29.57,402,3.5,476,Ebook,HarperCollins
B817087,Do defense local rest operation.,Justin Jones,Thriller,1985-04-13,16.65,22.8,384,4.7,1268,Paperback,HarperCollins
B975618,Recently network unit.,Anthony Davis,Romance,2005-08-05,10.62,14.62,499,4.6,1941,Audiobook,HarperCollins
B405527,Charge my yet.,Catherine Spencer,Thriller,2019-05-21,5.04,6.42,395,4.4,669,Hardcover,Oxford Press
B828113,Others example method stand.,Kim Crane,Self-Help,2011-02-06,15.95,20.74,144,4.0,4029,Hardcover,HarperCollins
B297087,Coach we.,Cassandra Baxter,Romance,2006-07-09,46.84,66.97,216,4.4,917,Paperback,Macmillan
B782780,Across choose.,John Miller,Biography,2017-11-26,20.13,26.68,198,3.5,2616,Ebook,Hachette
B442138,Explain old.,Kendra Gonzalez,Thriller,2020-12-16,26.06,39.03,192,4.5,3396,Ebook,HarperCollins
B128801,Real skin him economy.,Claire Wells,Thriller,1993-12-02,45.92,51.99,93,3.2,1852,Audiobook,Oxford Press
B673620,Machine note.,Dana Welch,Science Fiction,1994-12-16,28.25,38.71,373,3.1,1137,Paperback,Simon & Schuster
B621344,Police letter contain none act.,Brittany Cook,Thriller,1995-06-10,37.29,45.37,312,4.6,3324,Ebook,Penguin
B654739,Military agent civil.,David Vazquez,Thriller,1986-10-20,6.66,9.78,448,4.1,2486,Paperback,Penguin
B408877,Statement probably attention.,Tracy Meza,Biography,2000-05-31,38.07,52.51,393,3.6,120,Paperback,Oxford Press
B407194,Economic must recognize.,John Johnson,Romance,2012-09-19,21.21,31.55,18,4.3,1722,Ebook,Oxford Press
B847085,Report professor hair.,Marie Richardson,Science Fiction,1980-04-11,6.79,8.84,128,4.3,3477,Ebook,Hachette
B636548,Allow professional election money.,Robert Clark,Science Fiction,1987-04-13,8.81,12.4,347,4.0,1499,Audiobook,Pearson
B108350,Able on reality.,Robert Thompson,Mystery,1995-05-02,44.94,51.39,395,4.2,4906,Hardcover,Pearson
B443600,Show management after hot put.,Elizabeth Martinez,Mystery,2023-02-18,20.05,29.01,434,3.5,4081,Audiobook,Penguin
B507793,Seat much treat.,Angela Walker,Romance,2023-08-12,20.27,23.74,453,3.7,696,Hardcover,Macmillan
B454617,Although everything fund.,Tonya Garza,Self-Help,1981-06-17,7.42,10.4,310,3.2,3283,Ebook,Oxford Press
B479725,Particular situation.,Michael Walker,Fiction,1993-12-27,40.06,51.21,72,4.9,476,Hardcover,Penguin
B483915,Wait dream marriage.,Shawn Sosa,Self-Help,1984-12-17,44.96,64.98,72,4.1,4704,Hardcover,Simon & Schuster
B414612,Kind simple girl approach girl.,Brett Weaver,Mystery,1993-09-25,37.86,53.46,38,4.3,393,Paperback,Macmillan
B709912,Situation late.,Ashley Cooper,Self-Help,2014-04-26,18.39,25.93,477,3.3,4932,Hardcover,Oxford Press
B949993,Two exist second.,Becky Knight,Romance,2018-08-05,33.69,43.48,340,3.3,2838,Paperback,Macmillan
B458551,Reality very number explain.,Joshua Anderson,Fiction,2023-01-02,22.26,30.78,27,4.4,2203,Audiobook,Macmillan
B817564,Game simply why.,Benjamin Riley,Thriller,1985-07-04,18.96,27.75,389,4.3,3807,Paperback,Penguin
B188682,Debate information have.,Charles Gamble,Fantasy,2023-01-29,28.58,38.75,492,3.1,868,Audiobook,Penguin
B369144,Today wrong worker green.,Steven Stevenson,Biography,1990-08-06,49.13,58.2,162,3.0,4266,Ebook,Pearson
B702902,Up PM.,Jill Jimenez,Mystery,1996-03-01,19.32,21.99,236,4.3,4272,Paperback,Oxford Press
B907809,Tree weight.,Adrian Jones,Mystery,2022-09-25,34.0,47.31,445,3.7,1839,Audiobook,HarperCollins
B141912,Wind agency.,Sherry Stark,Science Fiction,2015-06-20,24.44,28.45,143,4.0,4499,Hardcover,Penguin
B746198,Dream fill only.,Jonathan Rowland,Fantasy,1990-05-27,38.89,44.16,68,3.0,1262,Ebook,Macmillan
B176427,Simply others realize keep.,David Butler,Fiction,2007-09-12,36.08,51.72,177,4.7,3688,Ebook,Macmillan
B312486,True possible tend church.,Karen Mckee,Biography,2019-10-25,15.84,22.25,89,4.7,3618,Hardcover,Pearson
B212482,International news second fund.,Corey Ramirez,Fantasy,2004-11-09,42.32,51.07,137,4.7,1194,Hardcover,Hachette
B579683,Direction structure attorney suggest stop.,Benjamin Lucero,Mystery,1978-02-13,30.7,33.79,437,4.4,807,Audiobook,Oxford Press
B759953,Without author model someone hit.,Larry Bell,Mystery,1980-12-27,13.82,18.41,59,5.0,2164,Hardcover,Macmillan
B734265,Focus few value stand.,Natalie Morales,Romance,1996-02-25,22.16,29.66,486,3.6,890,Audiobook,Macmillan
B407189,Generation vote this field five.,Benjamin Gonzalez,Self-Help,2003-04-25,6.94,7.69,165,3.7,548,Hardcover,Penguin
B698136,Spring perhaps authority opportunity.,David Mcfarland,Fantasy,2022-10-05,13.07,16.59,70,4.6,1925,Hardcover,HarperCollins
B771083,Until really his significant.,Adam Ellis,Romance,2005-07-01,37.63,56.24,280,3.9,1543,Paperback,Macmillan
B749207,Price industry month hold catch.,Kyle Herman,Thriller,2011-09-29,43.78,53.19,457,4.0,1099,Hardcover,Pearson
B662929,Customer including beautiful ask.,Jill Peterson,Mystery,1983-10-07,24.42,30.05,487,3.3,4227,Ebook,Oxford Press
B264417,Country short personal cell feel.,Michael Foster,Romance,1983-06-30,8.56,10.48,246,4.9,4231,Hardcover,Oxford Press
B308410,Point again.,Richard Cox,Fantasy,1985-09-05,35.81,53.47,290,4.4,3450,Paperback,Simon & Schuster
B409177,Form watch.,Christine Simmons,Biography,1984-07-01,49.25,68.06,136,4.3,428,Audiobook,Oxford Press
B729999,Avoid space.,Jennifer Glover,Thriller,1983-06-22,33.84,39.78,164,3.4,2186,Audiobook,Macmillan
B619782,Their table some raise.,James Perry,Biography,2022-06-26,41.27,56.92,297,3.0,4447,Hardcover,Penguin
B330007,Trade for hold.,Katelyn Foster MD,Science Fiction,1982-08-03,13.03,14.85,355,4.5,1817,Ebook,Hachette
B595120,Huge everyone hour total avoid.,Andrea Fuller,Thriller,1993-05-19,45.91,64.15,242,4.8,2818,Audiobook,Pearson
B239811,Of best she.,Marc Koch II,Mystery,2000-08-06,31.6,43.55,247,3.1,4545,Hardcover,Oxford Press
B833845,Table training image drop mission.,Anthony Giles,Thriller,2004-05-15,22.63,25.72,364,3.5,4526,Hardcover,Hachette
B785188,Outside could.,Lori Dawson,Fiction,2005-06-04,44.37,58.39,323,3.1,4307,Hardcover,Pearson
B783682,Girl learn you forward page.,Rebecca Ramos,Biography,1988-09-03,21.87,28.96,167,4.5,451,Hardcover,Simon & Schuster
B396518,Ground tax quality.,Courtney Kent,Fantasy,1978-10-29,14.88,16.51,176,3.6,2621,Audiobook,Macmillan
B466153,Conference himself.,Emily Blankenship,Mystery,2017-01-14,18.04,19.91,470,4.4,4535,Ebook,Oxford Press
B948823,Form throughout manager.,Ashley Campbell,Biography,2017-04-19,47.56,70.5,374,4.5,4883,Ebook,Pearson
B480321,Institution conference very dinner recent.,Ruth Jones,Fiction,2008-04-16,34.93,42.1,221,3.8,3366,Paperback,Penguin
B557965,Push property image tend one.,Jessica Diaz,Science Fiction,1996-12-13,25.89,31.89,98,4.9,479,Audiobook,Pearson
B235982,Service seek.,Emma Roberts,Science Fiction,1997-05-26,19.19,27.12,26,3.7,495,Ebook,Simon & Schuster
B939297,Carry instead page region.,Marvin Morris,Science Fiction,2003-02-21,20.25,29.92,46,4.5,2959,Ebook,Hachette
B949349,Store page choice same.,Erin Hall,Biography,1980-03-15,30.99,39.41,241,3.6,1493,Ebook,HarperCollins
B927434,Miss particularly say.,Alice Berry,Fantasy,2018-01-30,33.25,41.78,131,3.8,363,Audiobook,Hachette
B428501,Contain career until lay.,Mike Arnold,Thriller,2002-03-18,12.15,14.07,39,3.4,2625,Audiobook,Hachette
B337241,Statement hope care area.,Holly Erickson,Fantasy,1987-02-14,20.45,22.61,198,4.7,2433,Ebook,Macmillan
B375171,Popular than describe.,John Long,History,1978-11-12,42.14,49.92,268,4.1,1204,Audiobook,Pearson
B131921,Option administration own.,Anthony Macdonald,Romance,2018-09-09,36.1,48.06,462,3.3,1171,Audiobook,Oxford Press
B276593,Page remember list.,Danielle Walker,Fiction,1999-11-13,35.99,48.33,88,4.5,2674,Paperback,Hachette
B280558,Enter entire side sort.,Keith Jacobs,History,1986-10-18,10.37,12.92,362,3.3,2670,Ebook,Pearson
B353674,Government tell teach behavior.,Kevin Ball,Biography,1989-03-03,23.52,34.96,207,3.3,728,Hardcover,Simon & Schuster
B288183,Recent national of thus.,Patrick Espinoza,Biography,1983-12-09,7.46,10.16,381,3.6,4554,Audiobook,Penguin
B174998,Nor order include on.,Kimberly Lee,Self-Help,1979-12-06,35.34,42.02,179,4.0,266,Ebook,Pearson
B239256,Mrs factor foreign follow.,Ronald Bradley,Thriller,2013-12-26,5.55,8.01,48,3.5,56,Hardcover,Simon & Schuster
B327740,Value on.,Amanda Bridges,Fiction,2002-01-18,21.03,30.99,406,4.7,4206,Hardcover,Simon & Schuster
B825662,Building leader reach.,Scott Castillo,Fiction,2012-06-17,23.56,32.62,301,4.8,280,Audiobook,Penguin
B431548,Mention design.,Melissa Alexander,Thriller,1997-02-25,11.23,16.72,427,3.8,4815,Audiobook,Penguin
B344029,Message skin garden such.,Connor Stone,Science Fiction,1976-04-07,16.4,18.07,462,3.9,1633,Paperback,Penguin
B819832,Interview police.,Richard Ortiz,Fantasy,1984-08-02,32.67,41.51,261,4.0,332,Paperback,Pearson
B564365,Investment everything issue.,Karen Weber,Romance,2020-07-20,19.5,29.14,195,3.2,4212,Paperback,HarperCollins
B406667,Do prevent world.,Katrina Benson,Thriller,2012-10-11,14.68,17.43,218,3.2,1738,Paperback,Simon & Schuster
B135987,Perform help.,Brian Lawson,Fiction,2015-04-22,9.91,11.53,159,4.0,3496,Paperback,Simon & Schuster
B128738,Son drop color.,Daniel Joseph,Self-Help,1977-05-22,14.24,20.18,336,4.3,4334,Audiobook,Penguin
B619388,Seek late than work beautiful.,Jessica Harris,Thriller,2023-04-09,26.2,30.72,170,3.5,2283,Ebook,Oxford Press
B120775,Remember much half.,Tiffany Townsend,Fantasy,2012-10-17,41.78,49.07,79,4.1,1172,Paperback,Simon & Schuster
B168931,Peace decade.,Devin Vega,Science Fiction,1999-03-13,25.45,37.09,408,3.5,2618,Audiobook,HarperCollins
B805063,Debate attorney positive big.,Alicia Davis,Thriller,2001-11-15,10.03,13.55,199,4.9,1898,Paperback,Oxford Press
B410041,Safe age through.,Katrina King,Self-Help,2016-02-14,32.75,44.36,482,4.4,4654,Hardcover,Hachette
B475852,Whole tell.,Dillon Roberts,History,1998-04-04,16.89,19.45,339,4.5,3073,Ebook,Penguin
B313146,Read only.,Valerie Jackson,Biography,2010-11-14,8.28,10.51,299,4.5,2898,Audiobook,HarperCollins
B639779,Ahead sign charge ok protect.,Stephanie Frazier,Science Fiction,1989-11-11,27.44,32.49,173,4.1,3184,Hardcover,Simon & Schuster
B308550,Hair degree lot accept down.,Frank Benson,Science Fiction,2009-02-03,7.39,10.91,232,3.5,2816,Paperback,Pearson
B379086,Book gun attack.,Lisa Tucker,Thriller,2017-07-04,24.7,32.84,32,3.2,27,Ebook,Hachette
B206333,Trip institution customer crime cell.,Krystal Sullivan,History,1984-04-13,47.84,64.36,106,3.2,1972,Ebook,Hachette
B854193,Leave present well give box.,Phillip Armstrong,Biography,1982-11-29,48.66,66.06,414,4.6,3535,Ebook,Penguin
B648813,Truth toward method design machine.,Allison Shaw,Science Fiction,1984-11-29,49.57,63.99,189,3.3,1600,Ebook,HarperCollins
B827139,Order week analysis focus receive.,Carl Howard,Science Fiction,2015-07-23,24.9,31.17,121,4.0,3047,Paperback,Oxford Press
B645329,Him stay focus per.,Michael Logan,Fiction,2014-08-19,31.59,40.73,397,3.2,3725,Ebook,Macmillan
B855200,Learn material expert not.,Theresa Doyle,Fiction,1981-03-31,42.35,62.3,62,3.1,3883,Audiobook,Oxford Press
B696467,After unit avoid skill.,Denise Castro,Fantasy,2021-12-11,23.99,32.01,243,4.1,1326,Ebook,HarperCollins
B281290,Garden pressure seek respond.,Tiffany Patterson,Thriller,1997-09-29,48.94,58.94,333,3.9,4929,Hardcover,Hachette
B324933,Serious discuss than source bag.,Amy Woodward,Fantasy,1978-06-13,27.29,36.54,457,3.3,200,Ebook,Penguin
B528116,Business per season large.,April Hernandez,Self-Help,2018-07-04,46.65,58.21,6,4.4,1057,Ebook,Hachette
B487506,Technology environment.,Christine Carrillo,History,1982-05-09,39.37,46.92,197,5.0,607,Hardcover,Macmillan
B856503,Environment prevent church.,Robin Wall,Self-Help,2003-12-15,31.49,44.19,16,3.7,2560,Hardcover,Pearson
B539321,Just health truth.,Richard Hill,History,2003-11-22,5.59,6.25,329,3.2,4029,Audiobook,Penguin
B477464,Only high.,Erik Scott,Fantasy,2001-03-08,8.65,12.1,287,4.4,4304,Ebook,Oxford Press
B423745,Successful own really activity improve.,Victoria Daniels,Thriller,1994-04-30,16.79,22.75,268,3.7,4615,Hardcover,Pearson
B224220,Simple take wish explain.,Megan Cardenas,Self-Help,1976-09-01,46.37,63.74,40,4.8,1865,Hardcover,Oxford Press
B221074,Reach clearly information sometimes.,Melissa Landry,Fantasy,2004-03-31,18.42,22.86,495,4.0,308,Hardcover,Simon & Schuster
B384716,Development national various.,Sean Jones,Thriller,2022-10-24,49.84,66.23,233,3.9,77,Audiobook,Simon & Schuster
B163338,Onto together toward.,James Mcclure,Romance,1980-07-31,48.39,68.42,303,3.3,848,Paperback,Oxford Press
B760639,Kitchen be yet.,Yvonne King,Romance,1979-10-13,42.43,62.3,368,3.2,3667,Hardcover,HarperCollins
B799122,Loss into hospital answer serve.,Tamara Hunt,Fiction,1987-10-02,31.09,44.95,232,3.3,990,Hardcover,HarperCollins
B145486,But though.,Kim Stokes,Fiction,2023-09-13,19.74,25.29,439,4.7,130,Ebook,Simon & Schuster
B499816,Meeting picture thing mother process.,Raymond Bridges,Mystery,1993-05-25,46.3,68.12,178,3.1,3656,Hardcover,HarperCollins
B828013,Project discussion operation certain.,Jessica Stewart,Thriller,1977-08-04,40.22,50.52,406,3.5,2541,Hardcover,Penguin
B251337,Central perform.,Brooke Mueller,Fiction,2015-05-14,34.96,40.53,66,5.0,1713,Ebook,Pearson
B827611,Physical with during sound.,Sandra Stevens,Fantasy,1987-07-13,13.73,18.79,178,4.6,4073,Audiobook,Penguin
B295318,Approach by.,Andrew Carroll,Self-Help,2016-11-17,44.28,48.74,359,4.2,432,Ebook,HarperCollins
B634862,Process we woman anyone.,Max Brown,History,2005-12-03,39.1,50.33,165,4.8,4753,Hardcover,Simon & Schuster
B882518,Cold pay series.,Matthew King,Science Fiction,1986-01-29,5.49,6.45,467,3.3,2759,Paperback,Penguin
B131380,Later too film practice.,Laura Hogan,Biography,2001-11-08,17.98,24.84,204,4.3,2306,Paperback,Macmillan
B855605,Military car realize hour.,Michael Jackson,Thriller,1975-06-19,36.43,45.17,441,3.5,4270,Hardcover,Simon & Schuster
B596781,Red natural this specific.,Dr. Amanda Hernandez,Biography,2022-09-01,44.44,63.01,420,3.4,1869,Audiobook,Macmillan
B770448,Difference another political.,Christine Walker,Biography,1986-12-12,44.98,51.89,281,4.2,3665,Hardcover,Simon & Schuster
B348964,Cover future say city radio.,Jordan Joseph,Biography,2005-11-23,38.23,50.01,377,3.1,55,Audiobook,Oxford Press
B313222,Ever any relationship.,Michael Brown,Self-Help,2018-03-01,42.43,55.85,175,3.1,4950,Hardcover,Hachette
B372748,Possible middle whatever none.,Jessica Vargas,Fiction,2019-08-02,21.23,25.13,305,4.3,4873,Ebook,Simon & Schuster
B484014,Big realize seem other across.,Elizabeth Howard,Mystery,2004-06-11,15.05,20.73,33,3.9,703,Paperback,Pearson
B828526,Employee together city listen feeling.,Angela Robbins,Fiction,1984-12-25,13.88,17.85,432,3.1,3074,Paperback,HarperCollins
B294390,Return this write practice.,Tara Hall,Biography,1977-07-22,42.92,56.39,434,3.5,4361,Audiobook,Simon & Schuster
B872535,Long player the letter.,Brian Hill,Mystery,2013-08-07,5.74,7.2,412,3.1,929,Paperback,Pearson
B229741,Here hope site bed very.,Stacy Burch,Science Fiction,1979-06-06,13.8,15.6,448,4.4,2644,Ebook,Macmillan
B165558,Call ready much edge.,Sherry Martin,Biography,2014-12-23,36.41,53.8,420,3.6,3897,Audiobook,Hachette
B674079,Sense fund whose generation.,Brooke Hall,Fiction,1984-03-11,12.64,17.32,131,3.6,756,Audiobook,Pearson
B539749,Power system heart.,Jorge Pierce,History,1979-12-29,28.63,34.14,353,3.8,2761,Ebook,Oxford Press
B821040,Sometimes although mention top.,Larry Salinas,Biography,2007-01-14,28.55,31.86,383,4.4,1694,Audiobook,HarperCollins
B495465,At fear themselves administration.,Kimberly Dunn,Fantasy,1997-07-10,23.98,34.3,492,3.3,3629,Paperback,Hachette
B537522,Meeting police each adult.,Paul Sellers,Fantasy,1990-05-15,33.04,46.03,209,4.5,495,Audiobook,HarperCollins
B324945,Everyone garden.,Billy Anderson,Self-Help,1994-11-24,40.15,52.72,303,3.5,322,Hardcover,Pearson
B203254,Arrive strong foot later cup.,Brian Cabrera,Self-Help,1985-10-25,9.59,12.4,123,4.1,2622,Ebook,HarperCollins
B914456,Wear where see inside.,Brittany Johnson,Self-Help,2005-08-10,12.28,18.06,498,3.4,65,Audiobook,HarperCollins
B382355,Film research reduce represent.,Valerie Roach,Science Fiction,1982-01-25,12.58,15.2,299,5.0,2295,Paperback,Macmillan
B543195,Hour lead list.,Kenneth Gallegos,Self-Help,1994-07-15,15.55,19.87,9,4.7,254,Audiobook,Penguin
B991639,Paper drive art field.,Brandon Nelson,History,2020-11-01,48.94,67.59,49,3.7,3512,Audiobook,Macmillan
B578669,According at guy stock.,Logan Rogers,Fiction,1999-03-05,38.86,52.97,394,4.4,3829,Paperback,Oxford Press
B438378,Sign born.,Gary Mayo,History,2010-12-17,19.09,23.29,189,3.7,1853,Hardcover,Penguin
B434899,Commercial maybe thought our.,Amy Glover,Fiction,2001-06-02,48.86,54.0,494,3.8,3811,Hardcover,HarperCollins
B507490,Leave of mother enjoy.,Diana Morgan,Romance,2000-12-18,14.05,19.15,354,3.4,3085,Paperback,HarperCollins
B492650,Occur surface difference remember of.,Marilyn Brown,Fantasy,1987-12-06,48.32,62.92,120,3.9,165,Ebook,HarperCollins
B199800,Find forget forward report.,April Garza,Self-Help,1979-09-20,35.59,51.3,341,4.8,420,Ebook,Simon & Schuster
B556655,Space stop.,Jamie Bautista,Fantasy,1992-09-14,40.68,57.02,358,3.7,1409,Hardcover,Macmillan
B363008,Rich ahead.,Lauren Blake,Fiction,1989-01-13,46.99,64.53,237,4.5,57,Ebook,Simon & Schuster
B305079,Attention degree type.,James Holt,Romance,1981-04-09,5.03,5.87,175,4.6,3456,Ebook,HarperCollins
B448879,Security crime color.,William Tyler,Self-Help,1996-12-29,40.85,45.94,163,5.0,3237,Paperback,Oxford Press
B976615,Young us wind employee.,Andrea Shaw,Science Fiction,1977-09-20,44.81,65.27,298,3.1,1397,Audiobook,HarperCollins
B144482,Success develop according.,Matthew Moore,Science Fiction,2021-07-24,16.19,20.91,334,4.0,165,Paperback,Simon & Schuster
B940767,Last social offer information.,Elizabeth Turner,Biography,2016-12-29,41.47,53.69,268,3.9,4590,Hardcover,Oxford Press
B105972,Maintain talk tend.,Thomas Fletcher,Biography,2014-08-13,23.44,28.42,246,3.6,1313,Audiobook,Macmillan
B215998,Already seat hospital instead.,Anthony Reid,Mystery,1981-12-30,33.54,41.78,163,4.6,3543,Paperback,Simon & Schuster
B650765,Find talk over address.,Danielle Johnson,Self-Help,2011-03-30,42.07,49.56,287,3.4,1858,Ebook,Penguin
B866045,Half myself southern wonder.,Nicole Gilbert,History,1980-05-13,45.11,58.12,152,4.7,3962,Hardcover,Oxford Press
B778608,Authority sound later either finish.,Patricia Bryant,Romance,1992-01-06,10.09,13.72,105,3.7,1495,Ebook,Penguin
B695609,Learn floor member.,Timothy Daniels,Biography,1999-03-17,47.43,60.65,365,3.9,2237,Ebook,Penguin
B929478,Become nation suddenly.,Andrew Lucas,Self-Help,2023-08-13,10.59,12.75,180,3.6,3115,Paperback,HarperCollins
B771941,Standard large language.,Diane Chang,Mystery,1988-06-23,25.64,28.22,183,3.6,1121,Hardcover,Simon & Schuster
B239419,Southern step others central.,Karina Brown,Mystery,2004-10-16,24.09,31.17,84,3.6,4321,Hardcover,Simon & Schuster
